Date,Home_Team,Home Team Goals,Away_Team,Away Team Goals,Home Team Initials,Away Team Initials
2000,Brazil,1,Uruguay,1,BRA,URU
2000,France,2,Portugal,1,FRA,POR
2000,Tunisia,2,Algeria,2,TUN,ALG
2000,Vanuatu,1,Solomon Islands,2,VAN,SOL
2000,Venezuela,4,Bolivia,2,VEN,BOL
2000,Barbados,0,Trinidad and Tobago,0,BRB,TRI
2000,Chile,3,Paraguay,1,CHI,PAR
2000,Colombia,1,Argentina,3,COL,ARG
2000,Ecuador,2,Peru,1,ECU,PER
2000,Netherlands,0,Italy,0,NED,ITA
2000,Djibouti,1,Burundi,3,DJI,BDI
2000,Botswana,1,Madagascar,0,BOT,MAD
2000,Costa Rica,5,Panama,1,CRC,PAN
2000,El Salvador,0,Mexico,3,SLV,MEX
2000,Seychelles,0,Zimbabwe,1,SEY,ZIM
2000,Tanzania,0,Mauritius,1,TAN,MRI
2000,Uganda,3,Malawi,1,UGA,MWI
2000,Benin,2,Namibia,0,BEN,NAM
2000,Equatorial Guinea,0,Angola,1,EQG,ANG
2000,Ethiopia,1,Zambia,0,ETH,ZAM
2000,France,2,Italy,1,FRA,ITA
2000,Jamaica,1,Cuba,1,JAM,CUB
2000,Lesotho,1,Mozambique,0,LES,MOZ
2000,Rwanda,2,Congo,1,RWA,CGO
2000,Sudan,5,Eritrea,1,SDN,ERI
2000,Eswatini,3,Kenya,2,SWZ,KEN
2000,Guatemala,4,Haiti,1,GUA,HAI
2000,Rwanda,2,Uganda,0,RWA,UGA
2000,Trinidad and Tobago,4,Cuba,1,TRI,CUB
2000,Jamaica,5,Barbados,0,JAM,BRB
2000,Mexico,2,Venezuela,1,MEX,VEN
2000,Malawi,1,Namibia,2,MWI,NAM
2000,El Salvador,0,Guatemala,1,SLV,GUA
2000,Trinidad and Tobago,2,Jamaica,4,TRI,JAM
2000,Tunisia,1,Madagascar,0,TUN,MAD
2000,Zambia,2,Togo,0,ZAM,TOG
2000,Burkina Faso,2,Guinea,3,BFA,GUI
2000,Cameroon,3,Angola,0,CMR,ANG
2000,Ghana,5,Sierra Leone,0,GHA,SLE
2000,Liberia,2,Nigeria,1,LBR,NGA
2000,Morocco,2,Algeria,1,MAR,ALG
2000,Senegal,0,Egypt,0,SEN,EGY
2000,Zimbabwe,0,South Africa,2,ZIM,RSA
2000,Libya,3,Chad,1,LBY,CHA
2000,Burundi,1,Djibouti,0,BDI,DJI
2000,Eritrea,2,Sudan,1,ERI,SDN
2000,Gabon,4,São Tomé and Príncipe,1,GAB,STP
2000,Kenya,3,Eswatini,0,KEN,SWZ
2000,Malawi,1,Uganda,2,MWI,UGA
2000,Namibia,8,Benin,2,NAM,BEN
2000,Zambia,2,Ethiopia,0,ZAM,ETH
2000,Angola,4,Equatorial Guinea,1,ANG,EQG
2000,Barbados,2,Costa Rica,1,BRB,CRC
2000,Canada,0,Trinidad and Tobago,2,CAN,TRI
2000,El Salvador,2,Honduras,5,SLV,HON
2000,Guinea,2,Gambia,0,GUI,GAM
2000,Mauritius,3,Tanzania,2,MRI,TAN
2000,Mozambique,1,Lesotho,0,MOZ,LES
2000,Panama,0,Mexico,1,PAN,MEX
2000,Paraguay,2,Brazil,1,PAR,BRA
2000,Uruguay,3,Venezuela,1,URU,VEN
2000,Argentina,2,Ecuador,0,ARG,ECU
2000,Bolivia,1,Chile,0,BOL,CHI
2000,Peru,0,Colombia,1,PER,COL
2000,Guatemala,2,Barbados,0,GUA,BRB
2000,Jamaica,3,Honduras,1,JAM,HON
2000,Lesotho,2,Angola,1,LES,ANG
2000,Panama,0,Canada,0,PAN,CAN
2000,Trinidad and Tobago,1,Mexico,0,TRI,MEX
2000,Ecuador,0,Colombia,0,ECU,COL
2000,Venezuela,0,Chile,2,VEN,CHI
2000,Brazil,3,Argentina,1,BRA,ARG
2000,Bulgaria,2,Azerbaijan,1,BUL,AZE
2000,Uruguay,0,Peru,0,URU,PER
2000,Azerbaijan,1,North Macedonia,2,AZE,MKD
2000,Bolivia,0,Paraguay,0,BOL,PAR
2000,Iceland,5,Malta,0,ISL,MLT
2000,Bangladesh,0,India,1,BAN,IND
2000,South Africa,0,Zimbabwe,1,RSA,ZIM
2000,El Salvador,1,Haiti,2,SLV,HAI
2000,Lebanon,3,Oman,1,LBN,OMA
2000,Guyana,0,Trinidad and Tobago,0,GUY,TRI
2000,Malaysia,6,Myanmar,0,MAS,MYA
2000,Lebanon,1,Oman,2,LBN,OMA
2000,Malaysia,1,Myanmar,2,MAS,MYA
2000,Syria,1,Bahrain,0,SYR,BHR
2000,Costa Rica,1,Venezuela,5,CRC,VEN
2000,Bahrain,0,Jordan,2,BHR,JOR
2000,Panama,0,Ecuador,0,PAN,ECU
2000,Lesotho,0,Zimbabwe,3,LES,ZIM
2000,Malaysia,0,New Zealand,0,MAS,NZL
2000,Syria,1,Jordan,0,SYR,JOR
2000,Albania,0,Cyprus,0,ALB,CYP
2000,Chile,3,Brazil,0,CHI,BRA
2000,Colombia,1,Uruguay,0,COL,URU
2000,Costa Rica,2,Guatemala,1,CRC,GUA
2000,Malaysia,2,Oman,0,MAS,OMA
2000,Mexico,2,Canada,0,MEX,CAN
2000,Argentina,1,Paraguay,1,ARG,PAR
2000,Bosnia and Herzegovina,2,Turkey,0,BIH,TUR
2000,Bulgaria,1,Belgium,3,BUL,BEL
2000,Czech Republic,0,Slovenia,1,CZE,SVN
2000,Ecuador,2,Bolivia,0,ECU,BOL
2000,Estonia,1,Andorra,0,EST,AND
2000,Faroe Islands,0,Denmark,2,FRO,DEN
2000,Finland,3,Norway,1,FIN,NOR
2000,Germany,4,Spain,1,GER,ESP
2000,Hungary,1,Austria,1,HUN,AUT
2000,Iceland,2,Sweden,1,ISL,SWE
2000,Jamaica,1,El Salvador,0,JAM,SLV
2000,Japan,3,United Arab Emirates,1,JPN,UAE
2000,Latvia,0,Belarus,1,LVA,BLR
2000,Moldova,1,Malta,0,MDA,MLT
2000,Peru,1,Venezuela,0,PER,VEN
2000,Portugal,5,Lithuania,1,POR,LTU
2000,Romania,1,Poland,1,ROU,POL
2000,Russia,1,Israel,0,RUS,ISR
2000,Slovakia,1,Croatia,1,SVK,CRO
2000,Switzerland,2,Greece,2,SUI,GRE
2000,Trinidad and Tobago,6,Panama,0,TRI,PAN
2000,New Zealand,1,Oman,0,NZL,OMA
2000,Malaysia,0,New Zealand,2,MAS,NZL
2000,Haiti,0,Honduras,4,HAI,HON
2000,Sierra Leone,2,Togo,0,SLE,TOG
2000,Egypt,2,Kenya,1,EGY,KEN
2000,Vietnam,2,Sri Lanka,2,VIE,SRI
2000,Cayman Islands,0,Jamaica,6,CAY,JAM
2000,Zimbabwe,3,Lesotho,0,ZIM,LES
2000,Indonesia,4,Myanmar,1,IDN,MYA
2000,Iraq,3,Chinese Taipei,0,IRQ,TPE
2000,Myanmar,0,Iraq,1,MYA,IRQ
2000,Indonesia,1,Chinese Taipei,0,IDN,TPE
2000,Indonesia,0,Iraq,0,IDN,IRQ
2000,Andorra,2,Cyprus,3,AND,CYP
2000,Azerbaijan,0,Sweden,1,AZE,SWE
2000,Belarus,2,Wales,1,BLR,WAL
2000,Belgium,0,Croatia,0,BEL,CRO
2000,Bosnia and Herzegovina,1,Spain,2,BIH,ESP
2000,Bulgaria,0,Czech Republic,1,BUL,CZE
2000,Chile,0,Colombia,1,CHI,COL
2000,Finland,2,Albania,1,FIN,ALB
2000,France,1,England,1,FRA,ENG
2000,Gabon,2,Morocco,0,GAB,MAR
2000,Germany,2,Greece,0,GER,GRE
2000,Honduras,5,El Salvador,0,HON,SLV
2000,Iceland,1,Denmark,2,ISL,DEN
2000,Iraq,2,Uzbekistan,0,IRQ,UZB
2000,Latvia,0,Scotland,1,LVA,SCO
2000,Netherlands,2,Republic of Ireland,2,NED,IRL
2000,Nigeria,4,Namibia,0,NGA,NAM
2000,Northern Ireland,1,Malta,0,NIR,MLT
2000,Norway,0,Armenia,0,NOR,ARM
2000,Paraguay,3,Venezuela,0,PAR,VEN
2000,Switzerland,0,Russia,1,SUI,RUS
2000,Turkey,2,Moldova,0,TUR,MDA
2000,Uganda,3,Guinea,1,UGA,GUI
2000,Ukraine,1,Poland,3,UKR,POL
2000,Zambia,1,Madagascar,2,ZAM,MAD
2000,Algeria,1,Burkina Faso,1,ALG,BFA
2000,Brazil,5,Bolivia,0,BRA,BOL
2000,Burundi,0,Angola,0,BDI,ANG
2000,Congo,1,South Africa,2,CGO,RSA
2000,Costa Rica,3,Barbados,0,CRC,BRB
2000,Estonia,1,Portugal,3,EST,POR
2000,Faroe Islands,2,Slovenia,2,FRO,SVN
2000,Hungary,2,Italy,2,HUN,ITA
2000,Indonesia,3,Iraq,0,IDN,IRQ
2000,Israel,2,Liechtenstein,0,ISR,LIE
2000,Kenya,0,Tunisia,0,KEN,TUN
2000,Lesotho,3,Ghana,3,LES,GHA
2000,Liberia,4,Mauritius,0,LBR,MRI
2000,Mexico,7,Panama,1,MEX,PAN
2000,Peru,1,Argentina,2,PER,ARG
2000,Romania,1,Lithuania,0,ROU,LTU
2000,Slovakia,2,North Macedonia,0,SVK,MKD
2000,Thailand,4,Uzbekistan,2,THA,UZB
2000,Togo,2,Sierra Leone,0,TOG,SLE
2000,Trinidad and Tobago,4,Canada,0,TRI,CAN
2000,Uruguay,4,Ecuador,0,URU,ECU
2000,Lebanon,0,United Arab Emirates,1,LBN,UAE
2000,Lebanon,2,United Arab Emirates,2,LBN,UAE
2000,Libya,1,Sudan,0,LBY,SDN
2000,Mexico,2,Ecuador,0,MEX,ECU
2000,Qatar,0,Kuwait,0,QAT,KUW
2000,Saudi Arabia,2,Syria,1,KSA,SYR
2000,Senegal,0,Togo,0,SEN,TOG
2000,Saudi Arabia,3,Syria,0,KSA,SYR
2000,Cayman Islands,3,Turks and Caicos Islands,0,CAY,TCA
2000,Mexico,1,Bolivia,0,MEX,BOL
2000,Saudi Arabia,6,United Arab Emirates,1,KSA,UAE
2000,Kenya,1,Burundi,0,KEN,BDI
2000,Kuwait,3,Thailand,2,KUW,THA
2000,Kenya,1,Lesotho,1,KEN,LES
2000,Jordan,1,Saudi Arabia,0,JOR,KSA
2000,Qatar,0,Egypt,1,QAT,EGY
2000,Kenya,2,Burundi,3,KEN,BDI
2000,Australia,1,Kuwait,0,AUS,KUW
2000,France,1,Cameroon,1,FRA,CMR
2000,North Macedonia,3,Azerbaijan,0,MKD,AZE
2000,Qatar,1,Thailand,1,QAT,THA
2000,Andorra,1,Estonia,2,AND,EST
2000,Armenia,2,Ukraine,3,ARM,UKR
2000,Bulgaria,3,Malta,0,BUL,MLT
2000,Burkina Faso,1,Burundi,0,BFA,BDI
2000,Colombia,0,Paraguay,2,COL,PAR
2000,Cyprus,0,Netherlands,4,CYP,NED
2000,Czech Republic,4,Iceland,0,CZE,ISL
2000,England,0,Germany,1,ENG,GER
2000,Greece,1,Finland,0,GRE,FIN
2000,Italy,3,Romania,0,ITA,ROU
2000,Latvia,0,Belgium,4,LVA,BEL
2000,Liechtenstein,0,Austria,1,LIE,AUT
2000,Lithuania,0,Georgia,4,LTU,GEO
2000,Luxembourg,1,Slovenia,2,LUX,SVN
2000,Madagascar,0,Nigeria,0,MAD,NGA
2000,Moldova,0,Slovakia,1,MDA,SVK
2000,Northern Ireland,1,Denmark,1,NIR,DEN
2000,Poland,3,Belarus,1,POL,BLR
2000,Portugal,1,Republic of Ireland,1,POR,IRL
2000,San Marino,0,Scotland,2,SMR,SCO
2000,Saudi Arabia,1,Kazakhstan,0,KSA,KAZ
2000,South Africa,0,France,0,RSA,FRA
2000,Spain,2,Israel,0,ESP,ISR
2000,Sweden,1,Turkey,1,SWE,TUR
2000,Switzerland,5,Faroe Islands,1,SUI,FRO
2000,Tunisia,4,Gabon,2,TUN,GAB
2000,United Arab Emirates,1,Kuwait,0,UAE,KUW
2000,Wales,1,Norway,1,WAL,NOR
2000,Angola,2,Algeria,2,ANG,ALG
2000,Argentina,2,Uruguay,1,ARG,URU
2000,Barbados,1,Guatemala,3,BRB,GUA
2000,Bolivia,1,Peru,0,BOL,PER
2000,Ecuador,1,Chile,0,ECU,CHI
2000,Guinea,1,Senegal,0,GUI,SEN
2000,Honduras,1,Jamaica,0,HON,JAM
2000,Hong Kong,1,Singapore,0,HKG,SGP
2000,Mauritius,1,Congo,2,MRI,CGO
2000,Mexico,7,Trinidad and Tobago,0,MEX,TRI
2000,Morocco,1,Kenya,0,MAR,KEN
2000,Qatar,3,Thailand,1,QAT,THA
2000,Sudan,0,Egypt,1,SDN,EGY
2000,Togo,3,Uganda,0,TOG,UGA
2000,Uzbekistan,3,Turkmenistan,0,UZB,TKM
2000,Venezuela,0,Brazil,6,VEN,BRA
2000,Canada,1,Panama,0,CAN,PAN
2000,Albania,2,Greece,0,ALB,GRE
2000,Austria,1,Spain,1,AUT,ESP
2000,Azerbaijan,0,Turkey,1,AZE,TUR
2000,Belarus,2,Armenia,1,BLR,ARM
2000,Croatia,1,Scotland,1,CRO,SCO
2000,Denmark,1,Bulgaria,1,DEN,BUL
2000,Finland,0,England,0,FIN,ENG
2000,Iceland,1,Northern Ireland,0,ISL,NIR
2000,Republic of Ireland,2,Estonia,0,IRL,EST
2000,Israel,3,Bosnia and Herzegovina,1,ISR,BIH
2000,Italy,2,Georgia,0,ITA,GEO
2000,Lithuania,1,Hungary,6,LTU,HUN
2000,Malta,0,Czech Republic,0,MLT,CZE
2000,Moldova,0,North Macedonia,0,MDA,MKD
2000,Netherlands,0,Portugal,2,NED,POR
2000,Norway,0,Ukraine,1,NOR,UKR
2000,Poland,0,Wales,0,POL,WAL
2000,Russia,3,Luxembourg,0,RUS,LUX
2000,Slovakia,0,Sweden,0,SVK,SWE
2000,Slovenia,2,Switzerland,2,SVN,SUI
2000,Iraq,2,Thailand,0,IRQ,THA
2000,Kuwait,0,Indonesia,0,KUW,IDN
2000,Malaysia,2,Cambodia,0,MAS,CAM
2000,Qatar,1,Uzbekistan,1,QAT,UZB
2000,Saudi Arabia,1,Japan,4,KSA,JPN
2000,Kenya,3,Tanzania,0,KEN,TAN
2000,Lebanon,2,Iraq,2,LBN,IRQ
2000,Japan,8,Uzbekistan,1,JPN,UZB
2000,Malaysia,1,Cambodia,1,MAS,CAM
2000,Saudi Arabia,0,Qatar,0,KSA,QAT
2000,Lebanon,1,Thailand,1,LBN,THA
2000,Japan,1,Qatar,1,JPN,QAT
2000,Saudi Arabia,5,Uzbekistan,0,KSA,UZB
2000,Malaysia,2,Sri Lanka,0,MAS,SRI
2000,Japan,4,Iraq,1,JPN,IRQ
2000,Kuwait,2,Saudi Arabia,3,KUW,KSA
2000,Ghana,1,Uganda,2,GHA,UGA
2000,Malaysia,3,Sri Lanka,1,MAS,SRI
2000,Eritrea,0,Rwanda,1,ERI,RWA
2000,Kenya,1,Uganda,1,KEN,UGA
2000,Singapore,4,Sri Lanka,0,SGP,SRI
2000,Japan,1,Saudi Arabia,0,JPN,KSA
2000,Oman,4,Yemen,0,OMA,YEM
2000,Zambia,0,Rwanda,2,ZAM,RWA
2000,Rwanda,1,Zimbabwe,0,RWA,ZIM
2000,Oman,4,Yemen,0,OMA,YEM
2000,Singapore,1,Indonesia,0,SGP,IDN
2000,Singapore,1,Cambodia,0,SGP,CAM
2000,Vietnam,0,Malaysia,0,VIE,MAS
2000,Indonesia,3,Philippines,0,IDN,PHI
2000,Thailand,3,Myanmar,1,THA,MYA
2000,Cambodia,0,Vietnam,6,CAM,VIE
2000,Laos,0,Malaysia,5,LAO,MAS
2000,Myanmar,3,Philippines,0,MYA,PHI
2000,Malaysia,3,Cambodia,2,MAS,CAM
2000,Singapore,3,Laos,0,SGP,LAO
2000,Thailand,4,Indonesia,1,THA,IDN
2000,Cambodia,3,Laos,0,CAM,LAO
2000,Vietnam,1,Singapore,0,VIE,SGP
2000,Myanmar,0,Indonesia,5,MYA,IDN
2000,Thailand,2,Philippines,0,THA,PHI
2000,United Arab Emirates,1,Hong Kong,1,UAE,HKG
2000,Laos,0,Vietnam,5,LAO,VIE
2000,Malaysia,1,Singapore,0,MAS,SGP
2000,Algeria,1,Bulgaria,2,ALG,BUL
2000,Albania,3,Malta,0,ALB,MLT
2000,Bolivia,0,Uruguay,0,BOL,URU
2000,Brazil,1,Colombia,0,BRA,COL
2000,Canada,0,Mexico,0,CAN,MEX
2000,Chile,0,Argentina,2,CHI,ARG
2000,Cyprus,5,Andorra,0,CYP,AND
2000,Denmark,2,Germany,1,DEN,GER
2000,El Salvador,2,Jamaica,0,SLV,JAM
2000,Greece,0,Slovakia,2,GRE,SVK
2000,Guatemala,2,Costa Rica,1,GUA,CRC
2000,Republic of Ireland,3,Finland,0,IRL,FIN
2000,Italy,1,England,0,ITA,ENG
2000,North Macedonia,0,Hungary,1,MKD,HUN
2000,Paraguay,5,Peru,1,PAR,PER
2000,Poland,1,Iceland,0,POL,ISL
2000,Portugal,2,Israel,1,POR,ISR
2000,San Marino,0,Latvia,1,SMR,LVA
2000,Scotland,0,Australia,2,SCO,AUS
2000,Spain,1,Netherlands,2,ESP,NED
2000,Trinidad and Tobago,1,Panama,0,TRI,PAN
2000,Tunisia,1,Switzerland,1,TUN,SUI
2000,Turkey,0,France,4,TUR,FRA
2000,Venezuela,1,Ecuador,2,VEN,ECU
2000,Thailand,2,Malaysia,0,THA,MAS
2000,Vietnam,2,Indonesia,3,VIE,IDN
2000,Thailand,4,Indonesia,1,THA,IDN
2000,Uganda,2,Ethiopia,2,UGA,ETH
2000,Vietnam,0,Malaysia,3,VIE,MAS
2000,Djibouti,0,Somalia,0,DJI,SOM
2000,Uganda,2,Burundi,1,UGA,BDI
2000,Oman,2,Bahrain,1,OMA,BHR
2000,Somalia,1,Ethiopia,2,SOM,ETH
2000,Kenya,1,Rwanda,2,KEN,RWA
2000,Morocco,0,Libya,0,MAR,LBY
2000,Djibouti,2,Burundi,4,DJI,BDI
2000,Uganda,6,Somalia,0,UGA,SOM
2000,Eritrea,1,Rwanda,1,ERI,RWA
2000,Ethiopia,4,Djibouti,2,ETH,DJI
2000,Tajikistan,16,Guam,0,TJK,GUM
2000,Ethiopia,1,Burundi,0,ETH,BDI
2000,Uganda,7,Djibouti,0,UGA,DJI
2000,Uganda,3,Rwanda,1,UGA,RWA
2000,Ethiopia,1,Rwanda,1,ETH,RWA
2000,Algeria,3,Romania,2,ALG,ROU
2000,Algeria,2,Romania,3,ALG,ROU
2000,Hong Kong,1,Estonia,2,HKG,EST
2000,South Africa,2,Liberia,1,RSA,LBR
2000,Mexico,0,Argentina,2,MEX,ARG
2001,Kenya,2,Zambia,1,KEN,ZAM
2001,Costa Rica,5,Guatemala,2,CRC,GUA
2001,Egypt,2,United Arab Emirates,1,EGY,UAE
2001,Eswatini,1,Angola,0,SWZ,ANG
2001,Angola,2,Lesotho,0,ANG,LES
2001,Eswatini,2,Namibia,1,SWZ,NAM
2001,Togo,1,Burkina Faso,1,TOG,BFA
2001,Egypt,3,Zambia,1,EGY,ZAM
2001,Eswatini,2,Lesotho,2,SWZ,LES
2001,Romania,0,Jordan,1,ROU,JOR
2001,Algeria,2,Burundi,1,ALG,BDI
2001,Bosnia and Herzegovina,2,Bangladesh,0,BIH,BAN
2001,Qatar,1,Kuwait,0,QAT,KUW
2001,Uzbekistan,5,Bahrain,0,UZB,BHR
2001,Burkina Faso,1,Angola,0,BFA,ANG
2001,India,0,Iceland,3,IND,ISL
2001,Kenya,2,Gabon,1,KEN,GAB
2001,Namibia,2,Madagascar,2,NAM,MAD
2001,Nigeria,1,Zambia,0,NGA,ZAM
2001,Tunisia,0,Morocco,1,TUN,MAR
2001,Uganda,1,Senegal,1,UGA,SEN
2001,Egypt,4,Libya,0,EGY,LBY
2001,Guinea,0,Togo,0,GUI,TOG
2001,Liberia,5,Congo,1,LBR,CGO
2001,Romania,4,Hong Kong,2,ROU,HKG
2001,Zimbabwe,1,Lesotho,2,ZIM,LES
2001,Chile,2,Bahrain,0,CHI,BHR
2001,Hong Kong,0,Jordan,2,HKG,JOR
2001,Chile,2,Uzbekistan,0,CHI,UZB
2001,Israel,2,Uzbekistan,0,ISR,UZB
2001,Kuwait,2,Syria,0,KUW,SYR
2001,Chile,2,Iceland,0,CHI,ISL
2001,Mali,0,Guinea,1,MLI,GUI
2001,Bosnia and Herzegovina,1,Chile,0,BIH,CHI
2001,Burkina Faso,0,Mali,2,BFA,MLI
2001,Thailand,5,Kuwait,4,THA,KUW
2001,Mexico,0,Bulgaria,2,MEX,BUL
2001,Benin,1,Cameroon,3,BEN,CMR
2001,Algeria,1,Namibia,0,ALG,NAM
2001,Botswana,1,Eswatini,2,BOT,SWZ
2001,Grenada,1,Trinidad and Tobago,2,GRN,TRI
2001,Nigeria,3,Sudan,0,NGA,SDN
2001,Singapore,1,Thailand,1,SGP,THA
2001,South Africa,1,Burkina Faso,0,RSA,BFA
2001,Angola,3,Libya,1,ANG,LBY
2001,Antigua and Barbuda,1,British Virgin Islands,1,ATG,VGB
2001,Botswana,2,Lesotho,1,BOT,LES
2001,Congo,1,Tunisia,2,CGO,TUN
2001,Egypt,0,Morocco,0,EGY,MAR
2001,Ghana,1,Liberia,3,GHA,LBR
2001,Guinea,1,Malawi,1,GUI,MWI
2001,Jamaica,0,Bulgaria,0,JAM,BUL
2001,Togo,0,Cameroon,2,TOG,CMR
2001,Grenada,0,Trinidad and Tobago,2,GRN,TRI
2001,Saudi Arabia,1,Syria,0,KSA,SYR
2001,Lebanon,0,Iraq,0,LBN,IRQ
2001,Mexico,2,Colombia,3,MEX,COL
2001,Sweden,0,Faroe Islands,0,SWE,FRO
2001,Sweden,0,Finland,1,SWE,FIN
2001,Bahrain,1,Kuwait,2,BHR,KUW
2001,Puerto Rico,1,British Virgin Islands,2,PUR,VGB
2001,Saudi Arabia,3,Uganda,1,KSA,UGA
2001,Senegal,1,Mali,0,SEN,MLI
2001,Fiji,4,Malaysia,1,FIJ,MAS
2001,Singapore,1,Kuwait,1,SGP,KUW
2001,Fiji,2,Malaysia,0,FIJ,MAS
2001,Anguilla,4,Montserrat,1,AIA,MSR
2001,Saudi Arabia,6,Mongolia,0,KSA,MNG
2001,Vietnam,0,Bangladesh,0,VIE,BAN
2001,Fiji,1,Malaysia,2,FIJ,MAS
2001,Singapore,1,Bahrain,2,SGP,BHR
2001,Mongolia,0,Vietnam,1,MNG,VIE
2001,Saudi Arabia,3,Bangladesh,0,KSA,BAN
2001,Thailand,1,Sweden,4,THA,SWE
2001,British Virgin Islands,0,Puerto Rico,0,VGB,PUR
2001,Eswatini,0,Zambia,0,SWZ,ZAM
2001,Armenia,2,Uzbekistan,0,ARM,UZB
2001,Mongolia,0,Bangladesh,3,MNG,BAN
2001,Saudi Arabia,5,Vietnam,0,KSA,VIE
2001,Thailand,1,Qatar,3,THA,QAT
2001,Georgia,0,Ukraine,0,GEO,UKR
2001,Israel,1,Moldova,0,ISR,MDA
2001,Sweden,0,Qatar,0,SWE,QAT
2001,United Arab Emirates,1,Morocco,1,UAE,MAR
2001,Azerbaijan,1,Uzbekistan,2,AZE,UZB
2001,Bangladesh,0,Vietnam,4,BAN,VIE
2001,Kuwait,4,Finland,3,KUW,FIN
2001,Saudi Arabia,6,Mongolia,0,KSA,MNG
2001,Saudi Arabia,6,Bangladesh,0,KSA,BAN
2001,Thailand,2,Qatar,0,THA,QAT
2001,Vietnam,4,Mongolia,0,VIE,MNG
2001,Oman,1,Finland,2,OMA,FIN
2001,Bangladesh,2,Mongolia,2,BAN,MNG
2001,Saudi Arabia,4,Vietnam,0,KSA,VIE
2001,Oman,0,Finland,2,OMA,FIN
2001,Kuwait,1,Singapore,0,KUW,SGP
2001,Panama,2,Guatemala,2,PAN,GUA
2001,Libya,3,Togo,3,LBY,TOG
2001,Bahrain,2,Singapore,0,BHR,SGP
2001,Burkina Faso,1,Zimbabwe,2,BFA,ZIM
2001,Morocco,0,Senegal,0,MAR,SEN
2001,Namibia,1,Egypt,1,NAM,EGY
2001,Cameroon,1,Zambia,0,CMR,ZAM
2001,Cayman Islands,0,Trinidad and Tobago,3,CAY,TRI
2001,Liberia,1,Sierra Leone,0,LBR,SLE
2001,Malawi,1,South Africa,2,MWI,RSA
2001,Oman,5,Maldives,0,OMA,MDV
2001,Sudan,1,Ghana,0,SDN,GHA
2001,Cyprus,1,Lithuania,2,CYP,LTU
2001,Romania,1,Ukraine,0,ROU,UKR
2001,Algeria,1,Slovakia,1,ALG,SVK
2001,France,1,Germany,0,FRA,GER
2001,Kuwait,0,Bahrain,1,KUW,BHR
2001,Oman,2,Maldives,0,OMA,MDV
2001,Belgium,10,San Marino,1,BEL,SMR
2001,Bosnia and Herzegovina,1,Hungary,1,BIH,HUN
2001,Colombia,3,Australia,2,COL,AUS
2001,Costa Rica,2,Honduras,2,CRC,HON
2001,Croatia,1,Austria,0,CRO,AUT
2001,Cyprus,4,Ukraine,3,CYP,UKR
2001,England,3,Spain,0,ENG,ESP
2001,Greece,3,Russia,3,GRE,RUS
2001,Italy,1,Argentina,2,ITA,ARG
2001,Jamaica,1,Trinidad and Tobago,0,JAM,TRI
2001,Jordan,0,Bulgaria,2,JOR,BUL
2001,Liechtenstein,0,Latvia,2,LIE,LVA
2001,Lithuania,0,Romania,3,LTU,ROU
2001,Luxembourg,0,Finland,1,LUX,FIN
2001,North Macedonia,1,Czech Republic,1,MKD,CZE
2001,Malta,0,Sweden,3,MLT,SWE
2001,Netherlands,0,Turkey,0,NED,TUR
2001,Northern Ireland,0,Norway,4,NIR,NOR
2001,Portugal,3,Andorra,0,POR,AND
2001,Slovenia,0,Uruguay,2,SVN,URU
2001,Switzerland,0,Poland,4,SUI,POL
2001,Antigua and Barbuda,2,Dominican Republic,3,ATG,DOM
2001,Hong Kong,1,Palestine,1,HKG,PLE
2001,Qatar,5,Malaysia,1,QAT,MAS
2001,Guatemala,1,El Salvador,1,GUA,SLV
2001,Honduras,0,Peru,0,HON,PER
2001,Jordan,1,Hungary,1,JOR,HUN
2001,Lebanon,2,Syria,2,LBN,SYR
2001,Mexico,3,Brazil,3,MEX,BRA
2001,Hong Kong,0,Malaysia,2,HKG,MAS
2001,Palestine,1,Qatar,2,PLE,QAT
2001,Botswana,1,Eswatini,0,BOT,SWZ
2001,Kenya,1,Uganda,0,KEN,UGA
2001,Lesotho,0,Mozambique,0,LES,MOZ
2001,Senegal,4,Namibia,0,SEN,NAM
2001,Sierra Leone,0,Sudan,2,SLE,SDN
2001,Zambia,2,Libya,0,ZAM,LBY
2001,Botswana,1,Mozambique,3,BOT,MOZ
2001,Egypt,5,Algeria,2,EGY,ALG
2001,Ghana,0,Nigeria,0,GHA,NGA
2001,Hong Kong,0,Qatar,2,HKG,QAT
2001,Lesotho,2,Eswatini,1,LES,SWZ
2001,Palestine,1,Malaysia,0,PLE,MAS
2001,Togo,1,Angola,1,TOG,ANG
2001,Zimbabwe,2,Malawi,0,ZIM,MWI
2001,Grenada,8,Dominica,3,GRN,DMA
2001,Panama,1,El Salvador,0,PAN,SLV
2001,Botswana,0,Malawi,1,BOT,MWI
2001,Gabon,2,Mali,0,GAB,MLI
2001,Egypt,3,Estonia,3,EGY,EST
2001,Palestine,1,Hong Kong,0,PLE,HKG
2001,Qatar,0,Malaysia,0,QAT,MAS
2001,Honduras,3,Chile,1,HON,CHI
2001,Hong Kong,2,Malaysia,1,HKG,MAS
2001,Libya,2,Egypt,0,LBY,EGY
2001,Qatar,2,Palestine,1,QAT,PLE
2001,Andorra,0,Netherlands,5,AND,NED
2001,Armenia,2,Wales,2,ARM,WAL
2001,Azerbaijan,0,Moldova,0,AZE,MDA
2001,Bosnia and Herzegovina,1,Austria,1,BIH,AUT
2001,Bulgaria,2,Iceland,1,BUL,ISL
